Date,Close,High,Low,Open,Volume
2021-04-30,42.96,44.27,41.24,42.5,534976437
2021-05-01,49.51,49.84,42.03,42.89,859524423
2021-05-02,46.89,49.9,45.98,49.5,571072187
2021-05-03,45.93,49.01,45.04,46.9,609194252
2021-05-04,42.73,47.76,42.31,45.98,682976428
2021-05-05,44.92,45.93,42.32,42.64,503781975
2021-05-06,43.46,44.97,42.59,44.97,391497018
2021-05-07,43.16,46.06,41.44,43.5,514344601
2021-05-08,45.56,46.64,42.3,43.15,451056655
2021-05-09,44.33,47.12,43.3,45.62,510603312
2021-05-10,42.91,45.88,39.56,44.34,499528076
2021-05-11,44.58,45.15,39.76,42.87,473731333
2021-05-12,42.46,48.98,42.46,44.59,1151668076
2021-05-13,41.0,45.42,37.53,43.24,1016860656
2021-05-14,42.72,44.79,39.99,41.03,504167711
2021-05-15,43.46,45.39,39.37,42.7,500445722
2021-05-16,47.2,52.5,41.92,43.4,1990976771
2021-05-17,46.86,51.88,43.3,46.9,1951921366
2021-05-18,55.91,58.3,46.19,46.66,2025388219
2021-05-19,35.11,57.53,29.43,56.09,2772224999
2021-05-20,44.74,51.26,32.32,35.04,2487748626
2021-05-21,38.81,47.65,33.84,44.45,1769762028
2021-05-22,31.32,40.01,31.25,38.99,1078751751
2021-05-23,24.69,32.44,19.14,31.23,1925832341
2021-05-24,31.28,32.09,24.5,24.5,1346786023
2021-05-25,30.0,33.13,26.1,31.4,909470305
2021-05-26,35.54,37.24,29.01,30.05,1069991365
2021-05-27,33.58,35.53,31.13,35.48,649389058
2021-05-28,29.04,34.5,28.07,33.68,600255582
2021-05-29,27.38,30.02,25.75,29.0,376859866
2021-05-30,28.6,29.75,25.65,27.41,359661704
2021-05-31,32.82,32.98,27.52,28.6,534826504
2021-06-01,30.99,33.29,29.88,32.77,432053117
2021-06-02,33.96,35.04,30.43,30.94,497567418
2021-06-03,39.47,41.15,33.79,34.02,960056106
2021-06-04,37.42,39.61,34.31,39.58,1056279506
2021-06-05,39.59,42.82,37.1,37.42,1112426664
2021-06-06,42.31,43.38,38.96,39.75,794387364
2021-06-07,38.26,44.1,38.09,42.25,923157614
2021-06-08,41.52,42.48,33.69,38.25,1786996802
2021-06-09,42.03,44.0,39.37,41.28,1218831041
2021-06-10,41.1,43.0,39.6,42.02,595246689
2021-06-11,36.05,41.31,35.31,41.11,518666603
2021-06-12,36.44,37.61,34.32,36.16,549070417
2021-06-13,38.77,39.36,34.78,36.51,452988674
2021-06-14,38.71,40.48,36.81,38.7,477871463
2021-06-15,41.15,41.76,39.44,40.54,605285143
2021-06-16,39.7,41.5,37.5,39.55,576016902
2021-06-17,39.26,41.24,38.29,39.69,417775600
2021-06-18,36.65,39.43,35.0,39.27,424163369
2021-06-19,35.35,37.35,34.98,36.82,264640750
2021-06-20,35.32,35.93,31.36,35.24,452587531
2021-06-21,26.66,35.5,25.95,35.26,760344541
2021-06-22,26.77,28.71,20.38,26.59,1258580061
2021-06-23,30.05,32.77,25.7,26.91,1111302687
2021-06-24,31.18,32.99,28.55,30.85,641150364
2021-06-25,28.7,32.9,28.04,31.17,632052177
2021-06-26,29.71,30.01,26.71,28.61,560342710
2021-06-27,31.93,31.93,29.27,29.75,497353288
2021-06-28,32.93,34.24,31.04,31.88,473612135
2021-06-29,33.87,35.79,32.73,33.01,471854279
2021-06-30,35.56,35.95,31.6,33.96,570984168
2021-07-01,33.4,35.54,32.39,35.51,474665321
2021-07-02,34.02,34.03,31.48,33.31,440298780
2021-07-03,34.48,35.4,33.3,34.02,327019964
2021-07-04,34.31,35.5,33.56,34.5,303420520
2021-07-05,32.98,34.46,32.48,34.28,313839322
2021-07-06,34.27,34.98,32.93,32.93,365336040
2021-07-07,36.59,38.01,33.84,34.23,519252659
2021-07-08,33.2,36.92,32.8,36.72,498201257
2021-07-09,33.26,34.39,31.99,33.13,327170629
2021-07-10,31.79,34.14,31.19,33.32,296566657
2021-07-11,32.18,32.54,31.41,31.69,211679810
2021-07-12,30.85,32.64,30.07,32.17,221058993
2021-07-13,29.12,31.09,28.92,30.79,197825362
2021-07-14,31.28,31.44,27.52,29.14,331866434
2021-07-15,28.45,31.48,28.01,31.36,329918376
2021-07-16,26.37,29.44,26.23,28.55,374718328
2021-07-17,26.72,27.7,26.04,26.25,289689475
2021-07-18,26.75,27.73,26.36,26.78,230336396
2021-07-19,24.45,26.72,24.01,26.67,361915410
2021-07-20,23.49,24.98,22.18,24.51,413439963
2021-07-21,26.62,27.42,22.87,23.44,555770206
2021-07-22,27.7,28.14,25.95,26.67,364666998
2021-07-23,28.51,28.69,26.43,27.71,407955237
2021-07-24,28.7,29.51,28.07,28.52,353750758
2021-07-25,28.17,28.87,26.53,28.65,309208018
2021-07-26,28.31,31.05,27.9,28.23,743673802
2021-07-27,28.07,28.95,27.01,28.21,375599550
2021-07-28,27.82,28.75,27.41,28.15,315682626
2021-07-29,31.28,31.89,27.37,27.88,448009571
2021-07-30,32.39,33.06,30.07,31.28,617830199
2021-07-31,36.83,36.87,31.68,32.35,587168181
2021-08-01,34.25,36.72,33.28,36.68,490639931
2021-08-02,33.22,35.91,33.06,34.19,407399691
2021-08-03,34.0,35.83,32.4,33.19,474629269
2021-08-04,35.76,36.65,33.27,34.11,413657602
2021-08-05,37.36,38.21,35.53,35.77,595137193
2021-08-06,39.45,40.39,35.69,37.36,589190671
2021-08-07,39.4,40.51,37.63,39.49,534979916
